Component 1,Component 2,Method,Parameter,group
0.043953251023693914,2.595295778513374,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
2.0566749387924252,-0.8554719718670498,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.17788345929767,-0.07915626903745905,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8053054542108282,0.1691973410856005,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.3273128876029492,0.6512999300114396,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.3273128876029492,0.6512999300114396,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.88236601066522,0.8014642907228513,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.0708563177200809,1.2013881443157717,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7593889590610298,0.2785939855842625,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.608612603695837,0.6978898174854783,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.2699003873529198,0.6706759765548476,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6207936635125474,1.5188892396133817,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.505370377203206,1.3891704440555142,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5810954273989085,-0.41316300776363635,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5154330793786652,-0.36890850376268874,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4006080788786062,-0.330156410675873,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.599425454462456,-0.5027778914316482,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8869065362798841,0.14792908551059628,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.16305456296754536,-1.2653715539691937,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8869065362798841,0.14792908551059628,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.4963033226753198,2.491708064338602,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-1.665298236565102,-0.1907756299136686,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.665298236565102,-0.1907756299136686,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6947313540708816,0.6688257476703664,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6422476383600922,2.471568607449485,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2696628223217871,2.7578118853008395,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5561288879850488,2.5006326772645973,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3778428541134058,2.7476831274954114,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.36712519711275277,2.4481119596159338,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
0.2092408214251719,2.3948278316215625,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
0.5537158229253492,2.5110841108820097,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.5707036743428586,3.110838990820105,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5274226378600337,2.510320700536302,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.562369216238621,-0.19858315775850255,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5240996909502147,2.5874487876245587,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4674791218638826,-0.24570107051585027,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6618958547169683,2.5212128686874378,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.08067641495840291,-0.44021552268792774,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.1178845056291737,3.9071859941405216,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.1178845056291737,3.9071859941405216,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5537158229253492,2.5110841108820097,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.39052163612537205,-0.7308481643241008,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6398345733003934,2.540148180697122,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-1.0673124696643956,0.8851138253995225,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.9237812190393219,0.9335539417580422,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.2400092246827459,-0.6066079413255782,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.4720617169328674,0.02645269552892277,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.1174760678286197,-0.6215807107668586,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-2.013095259863901,-0.25852715736724635,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5507852233233183,-0.5328527012109083,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.28484144515606724,2.523254463014529,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.574266161348928,3.064561295518974,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.7512833842796438,-0.732726380083108,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6728727902586663,-0.7855697735437558,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2848560500394516,-0.9550415570703923,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6115206704831666,-0.6293568348425738,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.41171699373438797,1.2427049992249604,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.0865303441578937,-1.1019973619513983,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.266066720017927,-1.1912109713697505,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.710350384383376,-0.8520637328445112,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.64263845065168,-0.59948577649056,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8015493218503437,2.977034238599496,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.28484144515606724,2.523254463014529,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.1098915097290576,1.2747704775880286,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.8107547764119011,0.1968745718511902,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4747186759368134,0.1372402473122201,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.07615319598522761,0.3213773249229456,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3564873662678529,-0.619292712485496,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8488315814570905,0.04676898978576558,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.407689014740386,1.1871070058320023,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.04681621391960382,0.8977062385604054,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.20206024657422603,-1.003105574343538,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5585659179287822,-0.17605771828743788,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.9112941352584792,-0.7842475699425838,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5921831250559307,-0.5088206925743354,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.020434810686984668,3.0506346608507102,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4670422359684253,2.987539095490298,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3342325029413086,2.0848184710620714,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4169690520973928,-0.736638280475751,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5879129942564446,3.1367632084882744,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5437904314232952,3.0988925844689064,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.12087774507245101,-0.23425010910924982,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.46295775311310283,0.2646260993047678,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4928624250790784,-0.17826100669929645,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5436299566206679,-0.16901371796131665,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.23237979866269082,-0.19587411510780786,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5723362067456825,-0.1787017412330206,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
7.306216816823556,-0.9363968764215547,PCA,n_components: 2,MONOTOPIC MEMBRANE PROTEINS
0.5253080586621197,1.8519389665850603,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.1218998683195242,2.9171413722671247,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.7123250921653004,2.9856318765270804,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4650813530707633,0.7463299338439982,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5224938533207931,0.72695388730059,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2748881344211923,-0.8492901347007468,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5877525194538167,-0.1311430939419489,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.19349726774697448,-0.5798611131912281,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.12460714920308318,-0.9518917798859737,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.01881933553739547,-0.7237865667023196,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.22837057812851766,-0.2720282710456492,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4072530475870466,-0.35877974595726086,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5220780480871059,-0.39753183904407674,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.20418569675428266,-0.7726674175945633,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4338356977544004,-0.8501716037681948,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.17335307133801342,-0.8677847121767065,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.37642319750437114,-0.8307955572247869,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.28153310312963226,-0.8779134699821345,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.9179391039669192,-0.7556242346611957,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2528268530046176,-0.8682254467104306,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.40512944762938596,-0.8404835804964911,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.25776402698908435,-0.25406689018638184,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.34600915265538285,-0.1783256421476464,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.25776402698908435,-0.25406689018638184,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4454178404473079,-0.2646363825255341,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3592990900722632,-0.23557231271042212,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6497483211964649,-0.7142318026071482,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6947313540708816,0.6688257476703664,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3526541213638234,-0.20694897742903426,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5205701956338982,-0.7578279073298161,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.7512833842796438,-0.732726380083108,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.2337078553420822,-0.6490559786724521,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6497483211964649,-0.7142318026071482,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6728727902586663,-0.7855697735437558,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6728727902586663,-0.7855697735437558,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.189585292508933,-0.6111853546530848,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5846276645923681,-0.7098285255050206,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6318732320645704,0.15799320786767404,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.43424122986401564,-0.5387312112104139,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5732538870719033,-0.6237197479871288,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3909856128505189,-0.4618459640309971,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.138211142788199,-0.4556797487939728,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6052193011425027,-0.5869087974957004,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.40533873791302655,-0.4666899756668491,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.40533873791302655,-0.4666899756668491,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.9222376962708345,1.2642009852488767,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.40533873791302655,-0.4666899756668491,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.1098915097290576,1.2747704775880286,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
1.1606590412706475,1.2655231888500487,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.10465385627139356,-0.564635658758911,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4771043632255635,-0.49091003384610915,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.11137376433723963,-0.2923055567761777,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.34792623766299663,-0.44731392912344115,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.34792623766299663,-0.44731392912344115,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.34792623766299663,-0.44731392912344115,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5127991814267943,-0.515396690333715,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.41490368443678005,-0.6592673534786523,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8881068083432403,-0.5365356750120195,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.9787441521354703,-0.6990283979623663,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.351040819400373,-1.023868459936468,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.1606590412706475,1.2655231888500487,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
1.908084732166658,1.4650091349874286,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.6871630574681371,-0.4687195121100917,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7777105632228999,-0.6241955027673348,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.379278864118077,1.4153114504760864,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.22666278340454465,0.37075362075978735,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.1334832590873729,-0.6960447004883797,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.2747833685365968,-0.8748283282460659,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.08048458636993358,-0.9140211558666057,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6572565352797662,0.22543327168422778,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6572565352797662,0.22543327168422778,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3127815337795886,0.34168955094467546,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5917917028593404,2.535556854052306,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
0.040281406033489786,-0.9593214200781833,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4631411587998954,-1.0764591684060791,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4963660023420961,-1.219575844813018,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.36353879219710594,-0.6153539283165973,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6572565352797662,0.22543327168422778,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6572565352797662,0.22543327168422778,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6572565352797662,0.22543327168422778,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.25536903352955925,0.36106559748808326,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6572565352797662,0.22543327168422778,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.542431534779707,0.2641853647710437,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3768390027380583,0.29369016911987966,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3127815337795886,0.34168955094467546,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3669908717514579,0.002606563611024495,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.12298774568883238,0.08495476142050801,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.48181587225151706,-0.0361455294757915,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5425719454146434,0.045766002035081285,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3669908717514579,0.002606563611024495,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6153782821471337,0.1467986154304619,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2866509074672985,-1.22794166448355,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3594604899860892,2.9067011508246736,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6341156915426917,0.368494853423531,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.11319667954807358,3.244212933544466,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7533441263842675,-0.03501505939565728,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6728727902586663,-0.7855697735437558,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.2938450166926478,-0.6435185475118389,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.5609726118174752,-0.6325083206389628,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.2237408648350205,-0.62917456214697,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.9819965729253889,-0.7076248528364001,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5559214144673534,-0.7195165487767243,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.9112941352584792,-0.7842475699425838,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5846276645923681,-0.7098285255050206,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.2337078553420822,-0.6490559786724521,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.9112941352584792,-0.7842475699425838,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.04905367514438195,-0.909870563755515,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
8.340705008969717,-0.6400306975671363,PCA,n_components: 2,MONOTOPIC MEMBRANE PROTEINS
7.691624818220005,-0.7008032443997043,PCA,n_components: 2,MONOTOPIC MEMBRANE PROTEINS
-0.18885737186121954,-0.5759771193884833,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.1437107386577058,1.2027650583278173,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.23717866932155351,1.304930037214433,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.31960990817482143,-1.0280190520475594,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6953222389905813,1.5829217563603348,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
4.918661066155949,0.2982155628497072,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.8868242024019763,2.546707313091419,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6497483211964649,-0.7142318026071482,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.3682676010091299,-0.7300860411158767,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.0372826978841647,-0.5834434884391448,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.5942065846849857,-1.0688374104360694,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.40574519513383955,-0.7965800004166319,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3483161582998368,-1.0377070753192634,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6484851912800718,0.14925128911176838,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.26277646329470106,3.0068505065853546,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4169690520973928,-0.736638280475751,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4942396270508415,-1.3243811626668651,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.47996333341023534,-0.8370403212274705,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.1158637878772633,0.796572528576759,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.30067789485720126,-0.4814199051992882,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6924786214686883,-0.7227411907484512,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7191904042805751,-0.30426994467979795,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.03576281261630435,-1.092750073213418,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.1782318007069488,-0.8662744590328473,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.2212911758944711,-0.8517424241252913,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.1672862328882838,3.3019649740893153,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.0017138563972074405,-0.9006232750175353,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.11832651033131222,1.2609578334063916,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.16909404187290156,1.270205122144371,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.22650654212293106,1.2508290756009635,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.22650654212293106,1.2508290756009635,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.042175675574526936,1.1842704808518576,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2905640110814007,1.2028296937761676,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.31296493946638165,-0.9993957167661714,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.08629823840767592,1.2221411048712254,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.23717866932155351,1.304930037214433,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.23717866932155351,1.304930037214433,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
