,Component 1,Component 2,Method,Parameter,cell_length_a,cell_length_b,cell_length_c,crystal_density_matthews,group,subgroup,rcsentinfo_experimental_method,pdb_code,Outlier
656,0.5630561537518028,-0.5437876266016036,PCA,n_components: 2,158.18,158.18,158.18,3.14,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,2X8X,Inlier
657,-1.327557142708412,-0.8733885230785843,PCA,n_components: 2,108.366,108.366,60.238,2.06,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,3MC9,Inlier
658,-0.12930904245105113,-1.1596551863012006,PCA,n_components: 2,118.492,159.883,56.0,3.08,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,4N75,Inlier
659,-1.26852117637124,0.1311592084465294,PCA,n_components: 2,65.79,71.324,116.555,3.12,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,7R1V,Inlier
660,-0.17121012536643065,1.3161286431235808,PCA,n_components: 2,47.779,88.162,244.454,4.33,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,4K3C,Inlier
661,0.4402141742662692,0.4739587176321732,PCA,n_components: 2,51.39,162.47,191.05,4.38,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,6S7V,Inlier
662,0.7097079990302991,-0.3566238260860176,PCA,n_components: 2,104.76,139.99,115.7,4.68,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,6T1Z,Inlier
663,-1.4606420064123637,-0.12794987432131916,PCA,n_components: 2,70.721,94.048,109.176,2.42,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,2QCZ,Inlier
664,-2.075927523582188,-0.07832503954999416,PCA,n_components: 2,42.874,68.715,79.027,2.38,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,7DL9,Inlier
665,-1.3459969353919672,-0.21778630158040319,PCA,n_components: 2,69.778,84.698,88.188,2.86,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,6KKI,Inlier
666,-0.2093552079561348,0.13380494007768193,PCA,n_components: 2,92.509,92.509,142.429,3.98,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,3EFC,Inlier
667,-1.6767545849088743,-0.10008180373797929,PCA,n_components: 2,58.776,65.622,82.813,2.81,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,8BB6,Inlier
668,-0.8757701669955296,0.32666352787252495,PCA,n_components: 2,66.05,75.87,138.9,3.58,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,5XRA,Inlier
669,-1.5045328444536028,0.7907328741794738,PCA,n_components: 2,43.79,74.33,184.2,2.72,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,7FEE,Inlier
670,-0.6950624836077526,0.3282505817053803,PCA,n_components: 2,33.96,140.22,156.26,3.31,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,6KPC,Inlier
671,-1.1615057644853297,-0.7062157524632082,PCA,n_components: 2,42.106,170.939,65.353,2.38,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,4EA3,Inlier
672,0.3835581470383454,0.9051129195256127,PCA,n_components: 2,85.3,112.68,238.77,4.3,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Sodium Symporter (SSS) Family,X-ray,2XQ2,Inlier
673,-1.1462502330580713,-0.43485492618288313,PCA,n_components: 2,104.19,75.71,83.2,2.81,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,5T04,Inlier
674,-0.06508720295248116,-0.7839530654001879,PCA,n_components: 2,118.492,118.492,69.992,3.75,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,3OG5,Inlier
675,-1.8102104893178936,-0.9405989453328539,PCA,n_components: 2,137.53,39.005,32.561,2.01,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,3Q6B,Inlier
676,-1.3042416753938502,-0.005381989495818739,PCA,n_components: 2,79.583,67.347,109.795,2.94,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,4C4V,Inlier
677,-0.19851792897882906,-1.1969239909049576,PCA,n_components: 2,122.737,159.378,55.926,2.91,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,6FSU,Inlier
678,-1.2647789546970505,0.08134388365106332,PCA,n_components: 2,50.221,120.967,134.117,2.53,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,3PRW,Inlier
679,-0.525662028775693,-0.2987393866527995,PCA,n_components: 2,101.71,101.71,108.78,3.34,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,3P1L,Inlier
680,-1.252767733028064,0.08053010383108324,PCA,n_components: 2,50.318,121.437,134.291,2.54,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,3Q7M,Inlier
681,-0.40077817008230104,-0.27118561515905215,PCA,n_components: 2,101.841,101.841,110.598,3.53,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,2YH3,Inlier
682,-1.253470744645157,-0.9636700380220927,PCA,n_components: 2,109.035,109.642,49.488,2.2,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,4XGA,Inlier
683,-1.4807587719771191,0.8332273358674723,PCA,n_components: 2,50.27,55.04,180.29,2.97,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,7VOD,Inlier
684,-0.5301324571132316,-0.9246930083478504,PCA,n_components: 2,130.59,98.07,54.78,3.19,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Sodium Symporter (SSS) Family,X-ray,5NV9,Inlier
685,-0.6597266782404387,0.375825410607027,PCA,n_components: 2,60.571,119.75,170.607,3.2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,4IB4,Inlier
686,-1.5729079114368358,0.04085766038238786,PCA,n_components: 2,46.363,91.148,107.023,2.67,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,CDP-Alcohol Phosphotransferases,X-ray,4O6M,Inlier
687,-1.1933104126824596,0.025877083658909263,PCA,n_components: 2,48.632,94.069,103.916,3.22,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,CDP-Alcohol Phosphotransferases,X-ray,5D91,Inlier
688,-0.3094491432081122,0.08465388865411914,PCA,n_components: 2,85.498,85.498,125.851,4.11,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Insulin-Induced Gene Products:  Insig Proteins,X-ray,4XU4,Inlier
689,-0.9914001068010895,0.3681957154393616,PCA,n_components: 2,49.84,94.58,145.16,3.33,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,6BQG,Inlier
690,0.3342639444284264,-0.36558577878323234,PCA,n_components: 2,122.2,122.2,122.6,4.04,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,6PS8,Inlier
691,1.317431406853254,-1.1572736041427136,PCA,n_components: 2,234.848,109.231,103.988,4.17,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,5EKQ,Inlier
692,0.9643078628372291,1.286247606884366,PCA,n_components: 2,116.79,116.79,310.18,4.36,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Amino Acid Secondary Transporters,X-ray,6ZLH,Inlier
693,0.9416783725881861,-0.5035831580954967,PCA,n_components: 2,217.641,88.433,159.05,3.89,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Membrane-Integral Pyrophosphatases (M-PPases),X-ray,6AFS,Inlier
694,-1.1170082263895913,-0.29936092612063214,PCA,n_components: 2,85.844,104.674,104.971,2.6,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,6AIT,Inlier
695,-1.2185630757461308,0.08666263654150169,PCA,n_components: 2,52.192,104.266,123.046,2.88,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Sterol Reductases,X-ray,7C83,Inlier
696,0.3435222184910981,-0.7735261387305826,PCA,n_components: 2,194.566,67.823,96.858,3.88,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Sterol Isomerases,X-ray,6OHT,Inlier
697,0.7947429296846567,2.2696351114777604,PCA,n_components: 2,116.689,116.689,435.192,3.51,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,5D0O,Inlier
698,1.2563978954226387,2.321488959300091,PCA,n_components: 2,116.428,116.428,434.407,4.27,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,5AYW,Inlier
699,-2.2267128027967433,0.1192556749016628,PCA,n_components: 2,55.232,55.232,106.981,2.02,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,5LGO,Inlier
700,1.8757498900412788,-1.728039030229804,PCA,n_components: 2,181.937,223.071,63.208,4.35,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Sterol-Sensing Domain (SSD) Proteins,X-ray,5U73,Inlier
701,0.9446971946440137,-0.7415362880035833,PCA,n_components: 2,158.84,142.53,116.42,4.18,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,6T1W,Inlier
702,1.1475119145288923,1.43729754301172,PCA,n_components: 2,115.296,115.296,323.781,4.64,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Amino Acid Secondary Transporters,X-ray,2NWL,Inlier
703,1.02037442986382,1.2768742454621358,PCA,n_components: 2,117.57,117.57,309.51,4.43,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Amino Acid Secondary Transporters,X-ray,4KY0,Inlier
704,0.895366624894752,1.2752616645972754,PCA,n_components: 2,116.01,116.01,308.5,4.28,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Amino Acid Secondary Transporters,X-ray,5DWY,Inlier
705,-2.076855164813681,0.2761750485928722,PCA,n_components: 2,44.28,49.89,110.05,2.5,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Amino Acid Secondary Transporters,X-ray,4US3,Inlier
706,-0.553330743415524,1.5914240223203127,PCA,n_components: 2,50.457,61.71,266.517,3.97,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,6D26,Inlier
707,1.5132005931997494,-1.3545194919732495,PCA,n_components: 2,174.87,222.115,107.851,3.68,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Sterol-Sensing Domain (SSD) Proteins,X-ray,5U74,Inlier
708,-1.0662844564116372,0.41438120206786483,PCA,n_components: 2,51.449,107.608,163.572,2.9,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Glycosyltransfereases,X-ray,6YV7,Inlier
709,0.8970785018499469,1.4597685131322713,PCA,n_components: 2,61.996,122.733,286.494,5.12,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,6HLL,Inlier
710,-0.1489176338726621,-0.6582639477532873,PCA,n_components: 2,127.449,127.449,102.141,3.19,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,6IYU,Inlier
711,3.4614312039947457,-0.7167435971169258,PCA,n_components: 2,250.009,250.009,250.009,4.59,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,6IZ5,Inlier
712,4.150809235864406,-2.2399222948921245,PCA,n_components: 2,282.73,282.73,105.46,5.37,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,3BEH,Outlier
713,0.08202119262937393,-0.6778979853666446,PCA,n_components: 2,119.717,119.717,83.136,3.89,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Carrier (SLC) Transporter Superfamily,X-ray,3TIJ,Inlier
714,0.14019364180807434,0.23520006442442115,PCA,n_components: 2,101.33,100.87,164.568,4.18,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Carrier (SLC) Transporter Superfamily,X-ray,4F35,Inlier
715,0.21809816081663025,-0.06445784710321971,PCA,n_components: 2,148.67,90.06,161.68,3.75,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Sterol-Sensing Domain (SSD) Proteins,X-ray,6R4L,Inlier
716,0.5559330834974922,0.26347606128561385,PCA,n_components: 2,106.694,101.918,167.755,4.74,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Carrier (SLC) Transporter Superfamily,X-ray,5UL7,Inlier
717,-1.865017670483777,-0.20217468129315674,PCA,n_components: 2,67.68,81.284,93.209,2.08,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,8HCD,Inlier
718,0.8758294093232456,-0.39678861705223845,PCA,n_components: 2,138.589,138.589,138.589,4.34,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels:  Mechanosensitive,X-ray,3HZQ,Inlier
719,-0.15928534097098235,0.6772102962145393,PCA,n_components: 2,104.448,104.448,229.786,3.29,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Carrier (SLC) Transporter Superfamily,X-ray,6LZG,Inlier
720,-0.06558085905697336,0.6767194801887999,PCA,n_components: 2,104.67,104.67,228.72,3.44,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Carrier (SLC) Transporter Superfamily,X-ray,6M0J,Inlier
721,-0.21901405622083653,0.10633106270125847,PCA,n_components: 2,76.647,113.981,140.971,3.89,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Fatty Acid Desaturases,X-ray,6WF2,Inlier
722,0.009628320473506324,0.5636418332640141,PCA,n_components: 2,91.489,97.406,195.653,4.03,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Superfamily of K+ Transporters (SKT proteins),X-ray,3PJZ,Inlier
723,0.6617853738051649,-0.2345202545934315,PCA,n_components: 2,133.725,146.627,163.672,3.83,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Superfamily of K+ Transporters (SKT proteins),X-ray,4J9U,Inlier
724,-1.3672658834854403,-0.3902980024745927,PCA,n_components: 2,82.058,82.058,76.353,2.73,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,3GD8,Inlier
725,-0.6386092677266668,0.44610153946660563,PCA,n_components: 2,90.477,90.644,184.395,3.15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,3D9S,Inlier
726,-1.1963888511126826,-0.3678343036967163,PCA,n_components: 2,85.831,85.831,83.051,2.86,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,6QZI,Inlier
727,-0.4970927045307227,-0.11577724539824363,PCA,n_components: 2,97.071,116.844,138.549,3.09,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,6F7H,Inlier
728,-1.0124856573387226,-0.4075286324261903,PCA,n_components: 2,88.513,88.513,79.947,3.09,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,2F2B,Inlier
729,0.99708368741878,-0.4579065248478504,PCA,n_components: 2,152.66,108.88,119.33,4.86,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,5VRE,Inlier
730,0.5916641259239543,-1.4255623126981385,PCA,n_components: 2,55.09,316.09,73.79,2.77,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Porins and Relatives,X-ray,6RD3,Inlier
731,0.3097256643400199,-1.1584854981573391,PCA,n_components: 2,233.033,74.366,90.119,3.16,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Porins and Relatives,X-ray,8PYZ,Inlier
732,0.6712506830501227,-0.3669766088740996,PCA,n_components: 2,146.52,140.19,153.93,3.79,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Superfamily of K+ Transporters (SKT proteins),X-ray,4J7C,Inlier
733,-1.5354026733910284,-0.08645023494408148,PCA,n_components: 2,103.06,78.58,133.57,1.92,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,ATP Binding Cassette (ABC) Transporters,X-ray,6TEJ,Inlier
734,-0.7772943705528824,-0.9962415866593883,PCA,n_components: 2,116.923,116.923,51.346,2.73,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Porins and Relatives,X-ray,2ZFG,Inlier
735,-1.025012499390477,1.2131128143337861,PCA,n_components: 2,41.54,84.48,235.56,3.14,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6TK7,Inlier
736,-2.1056378279953107,-0.2747429193518206,PCA,n_components: 2,63.186,67.693,73.045,2.06,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,5AZD,Inlier
737,-1.4072091941703062,-0.08674897431144231,PCA,n_components: 2,51.98,109.35,107.92,2.57,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6IS6,Inlier
738,1.6090439223409692,-1.635515349215874,PCA,n_components: 2,338.38,48.48,89.35,4.03,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,2R4R,Inlier
739,-0.8011614322538053,0.05595391794253261,PCA,n_components: 2,76.923,83.148,119.744,3.51,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Carrier (SLC) Transporter Superfamily,X-ray,5OQT,Inlier
740,1.3968866338921904,-0.826468256478427,PCA,n_components: 2,124.3,199.81,111.251,4.6,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Amino Acid Secondary Transporters,X-ray,3V8F,Inlier
741,-0.9335715164593484,0.013990034781213086,PCA,n_components: 2,96.543,96.543,145.025,2.67,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,5GXB,Inlier
742,1.094117642301047,0.023611503920281413,PCA,n_components: 2,124.72,166.29,196.3,4.22,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Superfamily of K+ Transporters (SKT proteins),X-ray,5MRW,Inlier
743,2.0077442853382776,-0.025289434851908807,PCA,n_components: 2,153.55,153.55,193.68,5.46,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,6C9W,Inlier
744,1.182599637904721,1.3521231898182402,PCA,n_components: 2,116.55,116.55,314.77,4.7,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Amino Acid Secondary Transporters,X-ray,6R7R,Inlier
745,0.7346627764877482,-0.4799471147403717,PCA,n_components: 2,149.2,81.65,96.23,5.01,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Carrier (SLC) Transporter Superfamily,X-ray,5M87,Inlier
746,0.22854296226095772,-0.09939608194736867,PCA,n_components: 2,138.266,86.545,144.789,4.06,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,4JR9,Inlier
747,-1.9052241474362435,-0.03407103194149467,PCA,n_components: 2,58.658,70.85,98.342,2.29,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Solute Carrier (SLC) Transporter Superfamily,X-ray,8E5S,Inlier
748,0.9987417700947583,-0.5024912468154094,PCA,n_components: 2,218.619,88.241,159.105,3.97,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Membrane-Integral Pyrophosphatases (M-PPases),X-ray,4A01,Inlier
749,1.3185249676596815,0.3709827422836124,PCA,n_components: 2,225.703,81.637,264.845,3.99,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Membrane-Integral Pyrophosphatases (M-PPases),X-ray,5GPJ,Inlier
750,-0.8949702351982163,-0.2946370390773323,PCA,n_components: 2,83.52,107.779,102.521,2.96,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Membrane-Integral Pyrophosphatases (M-PPases),X-ray,4AV3,Inlier
751,-0.49739063215307316,0.06417075367151293,PCA,n_components: 2,106.421,106.763,161.913,2.99,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Membrane-Integral Pyrophosphatases (M-PPases),X-ray,5LZQ,Inlier
752,-0.5790694153834101,0.05738254819651204,PCA,n_components: 2,84.64,110.88,145.21,3.21,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class F,X-ray,4N4W,Inlier
753,1.5990009166454437,6.906324961221064,PCA,n_components: 2,73.258,73.258,927.92,3.87,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,6GV1,Outlier
754,-2.094847115238275,-0.481208869293011,PCA,n_components: 2,89.848,47.974,56.688,2.04,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,7U55,Inlier
755,-0.1300092532889,-0.3934886743404414,PCA,n_components: 2,76.773,151.541,106.396,3.62,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,4YBQ,Inlier
756,-1.7245985096450787,0.042623092045920435,PCA,n_components: 2,56.115,59.748,94.318,2.81,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6SU3,Inlier
757,-1.4098849171919752,-0.4330413728700362,PCA,n_components: 2,79.582,99.699,82.958,2.4,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6SQG,Inlier
758,-1.4776692938476699,-0.41188333654127524,PCA,n_components: 2,102.756,49.402,69.327,2.76,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,5G28,Inlier
759,-1.4096263058183294,-0.41215982483213065,PCA,n_components: 2,103.37,50.09,69.39,2.85,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,7CRJ,Inlier
760,-0.3506735119538975,-0.5227415008199023,PCA,n_components: 2,95.27,143.32,104.37,3.11,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Oxidoreductases,X-ray,4P6V,Inlier
761,1.6090013903510216,0.5769928072242695,PCA,n_components: 2,127.692,225.403,306.106,3.6,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Photosystems,X-ray,3BZ1,Inlier
762,-0.30179536733972157,-1.1995082008214153,PCA,n_components: 2,134.547,134.547,48.944,2.97,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Photosystem+Light-Harvesting Complex Supercomplex,X-ray,3CJU,Inlier
763,-1.6325412795742995,-0.42887913108001763,PCA,n_components: 2,102.772,49.289,69.419,2.51,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6JYE,Inlier
764,-0.22213013208960447,0.1670864276554049,PCA,n_components: 2,101.491,101.618,162.142,3.59,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Porins and Relatives,X-ray,3O0E,Inlier
765,-1.6732878696504203,-0.720948699549215,PCA,n_components: 2,105.787,68.433,51.153,2.19,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Bacterial V-type ATPase,X-ray,3AON,Inlier
766,-0.35617499050520246,-0.3942976396470519,PCA,n_components: 2,117.545,117.545,121.287,3.07,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Porins and Relatives,X-ray,3HW9,Inlier
767,1.5356725024765434,-0.7619737931356256,PCA,n_components: 2,136.708,210.522,137.042,4.35,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Porins and Relatives,X-ray,3K19,Inlier
768,-0.29439128376931684,1.7435196365636045,PCA,n_components: 2,85.71,85.71,332.941,3.17,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Porins and Relatives,X-ray,3POU,Inlier
769,-0.5236554323443456,-0.4143538773186196,PCA,n_components: 2,121.8,121.5,128.26,2.64,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Bacterial V-type ATPase,X-ray,3VR2,Inlier
770,-0.16970753870643465,0.4092651320648396,PCA,n_components: 2,127.35,129.62,237.21,2.5,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Bacterial V-type ATPase,X-ray,5KNB,Inlier
771,-2.152032122697887,-0.16395040834280858,PCA,n_components: 2,46.553,47.335,56.392,2.63,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Antiporters,X-ray,7S24,Inlier
772,2.2118859187509603,-0.7433408643780018,PCA,n_components: 2,199.368,199.368,179.005,4.45,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Bacterial V-type ATPase,X-ray,3GQB,Inlier
773,0.7676108466541314,2.716934874778313,PCA,n_components: 2,103.12,103.12,468.32,3.73,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Celluose Synthases,X-ray,4HG6,Inlier
774,-0.981722262522058,-0.28818466899274453,PCA,n_components: 2,75.781,79.755,75.796,3.49,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Bacterial V-type ATPase,X-ray,3K5B,Inlier
775,0.10964397632347855,-1.4672847917789373,PCA,n_components: 2,102.51,208.69,36.9,3.06,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Bacterial V-type ATPase,X-ray,3V6I,Inlier
776,5.399823756270827,-3.1043993243042505,PCA,n_components: 2,382.144,382.144,148.248,4.14,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Bacterial V-type ATPase,X-ray,3W3A,Outlier
777,0.8995233559363469,-1.5068572141752885,PCA,n_components: 2,114.95,233.19,50.77,3.71,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Major Facilitator Superfamily (MFS) Transporters,X-ray,8HPK,Inlier
